kawa/herbata,napoje,piwo,lody,ciasto,zupa,zapiekanka,pizza,spaghetti,kebab,frytki,rollokebs,mean_prep, mean_difficulty, mean_price, dodaj
23,30,34,34,33,28,25,42,36,54,25,28,14.556122449,4.25765306122,22.5739795918,tanie/proste
22,27,36,30,36,31,27,37,37,20,39,32,15.3101604278,4.01336898396,20.3529411765,drogie/proste
26,37,24,21,60,20,33,48,28,25,32,45,15.9197994987,3.97994987469,22.686716792,tanie/proste
26,68,52,9,20,27,62,53,24,46,12,16,11.8168674699,3.65060240964,21.0578313253,tanie/czasochlonne
22,22,19,25,26,66,23,62,25,55,18,29,16.5535714286,4.67602040816,23.387755102,tanie/proste
51,43,35,41,34,43,6,39,6,8,50,43,14.5413533835,3.65664160401,18.7268170426,drogie/proste
35,34,34,3,32,50,39,30,28,32,31,28,14.2287234043,4.02659574468,19.5531914894,drogie/proste
27,31,10,24,59,33,59,22,25,17,53,55,15.1373493976,4.15662650602,19.9734939759,drogie/proste
42,7,37,42,46,41,52,41,46,9,6,46,15.2289156627,4.26987951807,21.5734939759,tanie/proste
26,28,16,51,58,24,15,34,20,57,21,60,15.1414634146,4.48048780488,23.1487804878,tanie/proste
40,35,52,37,47,15,13,49,67,51,10,9,14.6635294118,3.95294117647,21.5647058824,tanie/proste
24,31,46,23,38,31,30,31,21,33,35,32,14.3066666667,3.94933333333,19.9946666667,drogie/proste
52,23,17,25,23,56,24,65,25,20,60,14,16.6336633663,4.2995049505,20.8613861386,tanie/proste
41,42,5,23,41,35,28,28,40,41,37,43,14.4084158416,4.44306930693,20.349009901,drogie/proste
30,39,39,49,40,4,32,29,32,36,37,39,13.1206896552,3.88177339901,20.3743842365,drogie/czasochlonne
42,49,41,48,6,7,11,12,51,43,38,44,10.943877551,3.9362244898,19.0408163265,drogie/czasochlonne
64,53,10,34,46,10,45,43,13,42,12,32,12.7326732673,3.75495049505,21.3143564356,tanie/czasochlonne
19,17,17,20,63,63,23,68,21,27,56,28,19.5,4.47630331754,22.4620853081,tanie/proste
30,20,65,26,22,31,60,8,56,44,19,25,11.5344827586,4.00985221675,18.3842364532,drogie/czasochlonne
61,12,44,16,27,36,45,41,49,12,46,15,14.4826732673,3.77722772277,18.9727722772,drogie/proste
68,22,26,22,21,24,21,60,54,19,13,54,13.9331683168,4.42574257426,23.5816831683,tanie/proste
37,33,39,8,7,38,38,44,33,38,42,35,13.0510204082,4.25510204082,21.5612244898,tanie/czasochlonne
55,48,48,55,34,7,32,12,7,43,51,33,10.9576470588,3.28941176471,17.3035294118,drogie/czasochlonne
44,36,8,42,5,37,36,42,40,41,32,47,13.2804878049,4.67317073171,22.3853658537,tanie/czasochlonne
56,26,17,19,44,28,34,30,25,24,70,26,15.0902255639,3.96992481203,18.6365914787,drogie/proste
51,45,37,13,58,22,12,55,13,40,44,9,15.4511278195,3.64411027569,19.8195488722,drogie/proste
21,56,15,14,20,59,57,12,20,36,24,58,12.3239795918,4.20918367347,19.4515306122,drogie/czasochlonne
32,43,51,13,46,46,47,14,14,11,52,53,13.1374407583,3.72274881517,17.5213270142,drogie/czasochlonne
30,30,25,37,67,35,39,28,30,28,27,23,15.9298245614,3.9022556391,19.5839598997,drogie/proste
13,16,20,50,53,24,52,65,14,27,16,60,16.2390243902,4.66097560976,26.0731707317,tanie/proste
26,28,27,64,39,27,29,29,28,25,24,31,14.8222811671,3.92307692308,20.0212201592,drogie/proste
6,46,49,30,34,35,39,8,45,38,39,30,13.2105263158,3.82205513784,18.2080200501,drogie/czasochlonne
8,38,36,11,9,47,42,53,41,48,44,48,14.1458823529,4.73176470588,23.1035294118,tanie/proste
50,20,18,59,18,47,53,44,12,13,34,42,13.987804878,4.24390243902,20.5292682927,tanie/proste
29,68,59,54,45,30,26,29,23,22,24,16,13.1364705882,3.15294117647,17.3458823529,drogie/czasochlonne
52,27,16,53,32,23,19,58,24,27,29,17,15.6445623342,4.13527851459,21.175066313,tanie/proste
53,59,20,25,21,27,17,37,26,31,60,28,13.2673267327,3.87871287129,18.3366336634,drogie/czasochlonne
53,16,40,52,18,9,44,43,31,14,48,55,13.0307328605,4.16075650118,21.2907801418,tanie/czasochlonne
55,19,20,14,43,50,15,39,17,53,56,23,15.5717821782,4.26237623762,19.6361386139,drogie/proste
15,52,46,19,20,23,43,15,19,55,49,20,11.6409574468,3.71276595745,18.2659574468,drogie/czasochlonne
19,57,20,55,16,17,25,15,49,62,20,22,12.2068965517,3.98408488064,20.1220159151,drogie/czasochlonne
2,45,34,34,46,40,45,3,43,45,41,43,13.8289786223,4.11638954869,18.648456057,drogie/proste
28,30,22,23,60,31,64,48,21,32,26,30,15.665060241,4.05542168675,21.7445783133,tanie/proste
21,21,55,21,19,50,13,51,25,60,63,23,15.1990521327,4.16113744076,20.7274881517,tanie/proste
49,40,49,52,42,34,11,44,10,37,46,11,14.6094117647,3.55764705882,18.5952941176,drogie/proste
27,44,31,30,30,35,36,33,30,31,30,26,13.8120104439,3.97650130548,19.6501305483,drogie/proste
21,60,19,16,21,48,63,13,21,56,27,60,11.5458823529,4.21647058824,20.0470588235,drogie/czasochlonne
33,33,34,27,31,24,63,31,64,23,26,26,13.5734939759,4.1156626506,20.5445783133,tanie/proste
60,16,18,34,8,54,46,39,13,45,40,42,13.1638554217,4.4313253012,21.0843373494,tanie/czasochlonne
29,28,32,34,41,2,45,34,43,37,47,34,13.960591133,4.01724137931,20.9433497537,tanie/proste
3,44,39,25,31,39,30,28,47,37,39,30,14.9005102041,4.25510204082,19.9744897959,drogie/proste
31,42,24,22,32,52,30,35,19,26,24,73,13.9853658537,4.45365853659,21.6365853659,tanie/proste
64,18,20,55,50,21,47,47,49,14,19,17,15.4275534442,3.85985748219,21.1282660333,tanie/proste
27,63,22,35,53,18,70,33,22,21,27,24,13.6192771084,3.52048192771,19.5710843373,drogie/proste
42,40,37,6,31,5,34,29,47,50,43,40,12.3168316832,4.06435643564,20.9925742574,tanie/czasochlonne
14,47,43,42,12,49,44,37,13,6,48,22,13.9575596817,3.64721485411,17.6047745358,drogie/proste
20,56,20,26,63,26,14,39,25,33,59,23,16.3069306931,3.72524752475,19.0148514851,drogie/proste
35,11,8,45,8,46,41,52,43,12,46,57,15.8811881188,4.82673267327,22.4455445545,tanie/proste
26,17,14,57,22,67,63,27,49,28,23,22,15.2265060241,4.30361445783,20.1590361446,drogie/proste
9,57,14,56,50,49,25,57,18,14,57,19,17.3670588235,3.86823529412,19.1105882353,drogie/proste
50,6,17,51,19,15,51,53,63,19,11,60,14.1879518072,4.73493975904,24.8361445783,tanie/proste
32,37,34,22,20,29,60,38,32,42,32,37,12.7012048193,4.21204819277,21.1493975904,tanie/czasochlonne
38,30,35,27,29,23,29,34,24,30,33,24,13.7134831461,3.8904494382,20.4662921348,drogie/proste
21,25,48,14,52,57,20,24,45,64,26,26,15.2796208531,4.13744075829,20.1279620853,drogie/proste
36,28,42,41,5,43,8,42,37,37,45,28,13.9770408163,4.21173469388,20.9489795918,tanie/proste
44,32,35,49,36,30,37,40,33,30,3,35,13.3762376238,3.99257425743,20.8193069307,tanie/czasochlonne
11,14,15,59,15,57,39,8,38,49,43,28,14.5478723404,4.50265957447,18.8803191489,drogie/proste
28,33,26,16,49,30,27,33,27,25,60,22,15.9441489362,3.84042553191,18.9920212766,drogie/proste
55,22,59,25,24,65,23,28,19,24,57,21,13.9881516588,3.63744075829,17.0118483412,drogie/proste
35,31,47,36,8,45,42,41,33,6,53,45,13.336492891,4.13981042654,19.0521327014,drogie/czasochlonne
23,20,20,24,23,27,23,51,21,42,50,52,15.2260638298,4.66755319149,23.4308510638,tanie/proste
27,21,66,24,28,30,52,28,22,17,64,27,13.354679803,3.62315270936,17.9581280788,drogie/czasochlonne
29,32,33,22,31,30,35,32,24,33,29,25,13.8985915493,3.97183098592,19.8985915493,drogie/proste
14,10,14,14,44,39,50,10,54,46,47,50,15.3290816327,4.80102040816,21.1836734694,tanie/proste
26,27,27,33,35,23,31,33,33,66,35,23,14.0867346939,4.33418367347,21.125,tanie/proste
68,60,35,30,35,34,32,23,35,24,26,23,12.3788235294,3.50117647059,17.3058823529,drogie/czasochlonne
15,50,19,12,45,38,16,34,44,41,39,46,15.619047619,4.38345864662,21.4711779449,tanie/proste
5,34,35,45,44,41,36,30,40,32,36,28,15.5985221675,3.94581280788,20.2487684729,drogie/proste
6,39,14,46,60,40,39,49,15,46,48,13,17.1975903614,4.04337349398,20.9734939759,tanie/proste
13,48,54,14,42,16,10,52,13,18,42,54,14.5053191489,3.80053191489,21.5319148936,tanie/proste
55,21,28,61,58,24,20,48,13,17,20,58,15.0378250591,4.03309692671,22.4539007092,tanie/proste
43,50,36,41,40,37,6,40,52,37,4,39,14.0541176471,3.96941176471,20.4070588235,drogie/proste
41,39,12,47,39,11,13,11,49,35,46,33,13.9946808511,4.08244680851,18.5425531915,drogie/proste
24,30,61,24,35,29,32,27,42,27,40,35,13.8078817734,3.82019704433,19.5024630542,drogie/proste
38,41,37,40,46,28,45,35,1,28,47,39,13.6611764706,3.58823529412,19.5905882353,drogie/proste
15,18,47,48,50,14,40,52,32,48,9,42,14.9397590361,4.36626506024,24.0265060241,tanie/proste
56,44,19,43,54,22,19,13,37,21,49,44,13.890736342,3.73871733967,17.7363420428,drogie/proste
25,33,30,24,34,29,33,29,38,27,26,34,14.726519337,4.10220994475,20.4171270718,drogie/proste
46,58,20,48,28,53,14,19,24,48,13,21,12.9744897959,3.77040816327,17.8010204082,drogie/czasochlonne
16,13,10,12,10,53,58,61,38,43,43,19,16.4574468085,4.93085106383,24.0957446809,tanie/proste
25,29,28,33,37,31,44,27,33,23,27,28,14.4602739726,3.98082191781,19.5643835616,drogie/proste
64,20,30,21,29,78,31,38,25,23,29,35,15.0709219858,4.11111111111,19.4940898345,drogie/proste
32,66,61,29,31,27,32,33,20,23,22,30,11.8891625616,3.37192118227,18.3497536946,drogie/czasochlonne
19,22,26,25,36,63,19,23,59,25,24,69,15.7048780488,4.7243902439,21.6682926829,tanie/proste
28,43,22,44,31,33,36,32,20,31,34,34,14.0154639175,3.94587628866,19.6778350515,drogie/proste
7,42,57,49,11,17,53,11,52,17,47,58,11.4655581948,3.94536817102,18.7719714964,drogie/czasochlonne
10,49,48,12,41,45,11,57,46,58,11,33,15.4346793349,4.30641330166,23.2209026128,tanie/proste
51,42,37,4,46,31,57,33,3,41,44,36,12.9058823529,3.64941176471,19.3082352941,drogie/czasochlonne
49,40,57,41,41,44,8,35,6,11,39,6,14.5941644562,3.13262599469,16.6021220159,drogie/proste
37,10,44,34,45,49,50,12,7,43,42,49,13.6398104265,4.03317535545,19.0450236967,drogie/proste
6,45,41,32,11,6,38,38,43,49,44,39,12.5178571429,4.20153061224,22.6709183673,tanie/czasochlonne
7,35,5,37,35,28,40,50,45,45,38,39,16.2351485149,4.66089108911,23.7599009901,tanie/proste
34,36,43,39,52,46,47,7,12,38,35,10,13.6140350877,3.4335839599,16.1077694236,drogie/proste
44,50,11,48,10,20,13,15,10,55,56,45,11.5145888594,4.21220159151,18.9071618037,drogie/czasochlonne
19,18,52,22,67,21,18,21,54,24,43,62,15.541567696,4.28503562945,20.6437054632,tanie/proste
31,28,42,37,36,45,33,36,0,38,41,32,14.0676691729,3.77694235589,19.9097744361,drogie/proste
25,29,30,26,28,38,31,34,22,24,34,31,14.7642045455,4.06818181818,20.0596590909,drogie/proste
34,26,32,29,38,29,31,36,35,31,25,33,14.72823219,4.17150395778,21.3060686016,tanie/proste
2,43,41,37,35,39,33,41,41,43,41,29,15.2258823529,3.99764705882,21.1317647059,tanie/proste
58,21,61,31,24,31,57,25,32,24,28,23,11.8192771084,3.63614457831,18.2120481928,drogie/czasochlonne
55,7,49,49,9,62,46,39,5,13,39,49,13.2156398104,4.15165876777,19.7772511848,drogie/czasochlonne
29,53,14,21,46,16,60,27,52,68,22,13,13.2137767221,4.16627078385,20.9168646081,tanie/czasochlonne
30,41,5,44,44,40,40,40,32,30,40,6,15.9540816327,4.03571428571,19.1683673469,drogie/proste
70,30,27,25,23,56,27,25,26,15,27,72,12.938534279,4.25531914894,20.3073286052,drogie/czasochlonne
19,65,30,33,23,22,21,30,25,32,49,27,13.0345744681,3.61436170213,18.4468085106,drogie/czasochlonne
47,14,7,35,51,56,52,14,51,41,46,9,15.8345153664,4.24113475177,18.1985815603,drogie/proste
31,32,30,29,38,31,28,35,27,29,33,25,14.910326087,3.92391304348,20.8777173913,tanie/proste
17,53,30,34,21,27,27,62,17,59,27,30,13.8440594059,4.28217821782,23.0123762376,tanie/proste
50,40,34,35,4,29,40,6,11,41,41,46,9.74535809019,3.81432360743,17.8355437666,drogie/czasochlonne
38,49,47,40,8,47,13,44,15,67,42,15,12.8023529412,3.91529411765,19.7788235294,drogie/czasochlonne
6,33,43,35,42,8,44,35,45,50,33,36,14.1243902439,4.22195121951,22.0365853659,tanie/proste
55,58,44,52,9,7,41,50,15,8,46,40,11.5623529412,3.49882352941,18.9247058824,drogie/czasochlonne
36,42,54,35,27,33,40,45,32,34,41,2,13.8574821853,3.58194774347,19.0023752969,drogie/proste
40,38,43,50,17,52,52,37,37,10,38,7,13.9714964371,3.65795724466,17.4560570071,drogie/proste
18,26,46,28,13,19,56,64,31,58,16,17,13.4974489796,4.1862244898,24.1505102041,tanie/czasochlonne
48,13,20,50,62,33,19,24,56,20,16,16,16.7639257294,4.02122015915,19.4376657825,drogie/proste
38,37,28,3,53,38,39,37,41,32,33,44,14.8037825059,4.14184397163,21.5319148936,tanie/proste
52,41,39,51,49,16,20,46,16,12,70,13,15.1623529412,3.45176470588,18.0329411765,drogie/proste
38,51,4,41,39,40,50,44,37,30,4,32,14.6292682927,4.27073170732,21.212195122,tanie/proste
40,23,25,56,25,70,22,18,24,30,20,70,14.0496453901,4.42080378251,19.9338061466,drogie/proste
24,27,31,21,25,51,33,35,34,27,35,67,14.3975609756,4.43658536585,21.4414634146,tanie/proste
41,26,21,30,33,34,38,26,27,30,32,34,14.2016129032,4.02419354839,20.2741935484,drogie/proste
7,38,40,35,52,48,38,38,8,43,46,11,16.0569306931,3.76485148515,19.0891089109,drogie/proste
63,21,24,22,23,61,14,31,17,23,57,66,14.3056872038,4.27962085308,20.0426540284,drogie/proste
33,40,38,33,36,1,30,29,25,39,40,32,12.8563829787,3.76063829787,20.75,tanie/czasochlonne
14,24,56,23,27,27,55,59,23,24,23,55,13.6,4.20487804878,23.9731707317,tanie/proste
19,27,14,23,68,65,15,55,20,35,59,22,19.0545023697,4.27962085308,21.0023696682,tanie/proste
24,41,23,58,36,27,26,32,24,24,33,29,14.7161803714,3.79575596817,19.6949602122,drogie/proste
14,4,49,37,55,44,7,65,42,54,40,10,18.6128266033,4.4109263658,22.4560570071,tanie/proste
39,32,19,33,44,30,75,39,18,15,32,39,14.1204819277,3.83373493976,20.8554216867,tanie/proste
12,51,57,15,45,55,16,63,41,37,17,12,16.3586698337,3.77672209026,21.6389548694,tanie/proste
27,30,34,34,31,32,34,27,27,31,30,36,13.908847185,4.03217158177,19.7908847185,drogie/proste
5,27,10,46,34,35,41,29,44,25,40,40,15.9308510638,4.45744680851,21.1888297872,tanie/proste
32,31,25,33,31,31,22,28,66,65,32,25,14.3064133017,4.40380047506,21.4204275534,tanie/proste
58,18,21,61,22,18,63,12,19,22,55,46,12.1638554217,3.81445783133,18.2795180723,drogie/czasochlonne
50,39,36,12,11,49,9,59,47,42,54,14,15.1042654028,4.29620853081,20.4028436019,drogie/proste
18,52,15,46,50,50,52,10,18,13,46,7,15.1379310345,3.29708222812,15.3819628647,drogie/proste
23,38,19,63,51,59,26,54,28,17,18,26,17.3530805687,4.01421800948,20.9502369668,tanie/proste
53,33,48,4,31,43,7,43,44,32,34,34,14.381773399,4.14532019704,20.4655172414,drogie/proste
35,33,38,32,37,28,31,45,34,42,36,1,14.6581632653,3.83418367347,20.0051020408,drogie/proste
21,14,46,16,51,45,26,66,12,21,21,65,16.5,4.38118811881,24.6707920792,tanie/proste
36,47,39,37,31,6,9,47,30,11,46,38,14.1936339523,3.7824933687,20.5676392573,tanie/proste
27,22,30,36,30,37,28,22,27,32,18,28,14.2136498516,4.08605341246,20.5845697329,tanie/proste
37,39,36,35,30,28,39,6,29,44,6,48,11.0159151194,3.89124668435,19.1220159151,drogie/czasochlonne
30,39,41,33,24,66,31,33,41,25,30,29,14.6018957346,3.9028436019,19.3151658768,drogie/proste
44,12,26,7,55,62,35,41,13,47,17,51,15.6317073171,4.42195121951,22.4780487805,tanie/proste
30,34,23,61,29,33,39,30,25,26,28,19,14.4350132626,3.83023872679,19.5888594164,drogie/proste
33,65,32,45,22,37,20,34,38,31,37,31,13.1905882353,3.92941176471,18.4,drogie/czasochlonne
29,41,29,30,34,5,39,37,52,37,40,37,13.8146341463,4.10243902439,21.7292682927,tanie/proste
8,55,17,47,39,41,10,13,51,46,50,22,15.1152882206,4.01503759398,18.2155388471,drogie/proste
30,24,35,33,41,5,41,35,34,35,28,51,13.3239795918,4.27040816327,22.6403061224,tanie/czasochlonne
31,46,15,22,21,57,19,59,55,18,19,63,15.3223529412,4.62588235294,22.8776470588,tanie/proste
15,34,46,37,45,45,9,40,6,13,49,65,15.5495049505,3.94801980198,20.4876237624,drogie/proste
14,50,49,18,17,13,53,51,49,58,13,40,12.1905882353,4.30823529412,23.7741176471,tanie/czasochlonne
60,51,47,16,49,11,19,66,24,49,15,16,13.8486997636,3.79196217494,21.8888888889,tanie/proste
42,33,47,43,6,41,40,40,4,31,34,43,12.1089108911,3.86633663366,20.0420792079,drogie/czasochlonne
49,39,47,9,15,32,46,37,46,50,40,13,12.3593380615,3.93853427896,19.8865248227,drogie/czasochlonne
28,28,37,27,41,27,38,34,27,30,26,27,14.4648648649,3.91891891892,19.7162162162,drogie/proste
36,41,38,34,31,31,34,36,5,36,50,5,13.8965517241,3.40848806366,17.3978779841,drogie/proste
5,49,4,38,32,39,34,48,43,39,34,34,16.2055137845,4.43609022556,22.3609022556,tanie/proste
41,28,51,17,23,15,19,29,32,34,48,69,12.197044335,4.3275862069,20.9802955665,tanie/czasochlonne
46,47,9,10,9,11,51,45,46,46,36,48,12.3193069307,4.54702970297,23.254950495,tanie/czasochlonne
5,43,21,42,41,49,41,31,39,40,42,5,16.2481203008,4.00751879699,19.0802005013,drogie/proste
36,41,10,45,9,35,45,45,55,9,39,41,14.3268292683,4.31219512195,21.0317073171,tanie/proste
31,19,31,28,32,38,39,28,29,22,32,37,14.5245901639,4.07650273224,19.9262295082,drogie/proste
31,26,19,27,38,29,32,32,36,31,29,25,15.3774647887,4.15211267606,21.2056338028,tanie/proste
24,32,75,29,37,29,33,31,37,28,24,27,13.3103448276,3.67980295567,19.7315270936,drogie/czasochlonne
40,36,3,33,38,38,37,39,39,31,27,31,15.237244898,4.29591836735,21.2525510204,tanie/proste
36,69,27,31,22,31,28,75,18,31,27,30,14.0423529412,3.88705882353,22.5105882353,tanie/proste
24,32,34,30,30,35,43,34,28,64,27,34,13.5590361446,4.19759036145,21.5421686747,tanie/proste
59,52,30,65,25,26,28,20,36,31,24,27,12.231678487,3.62411347518,17.9196217494,drogie/czasochlonne
24,21,59,47,25,48,18,20,23,48,51,22,13.9236453202,3.89162561576,18.3300492611,drogie/proste
40,60,25,30,30,23,26,28,30,57,42,34,12.5576470588,3.89882352941,19.8823529412,drogie/czasochlonne
20,30,31,24,31,15,32,61,27,71,31,31,14.6014851485,4.30940594059,24.547029703,tanie/proste
42,24,39,5,40,34,39,36,34,30,55,32,14.2902439024,3.95609756098,19.5390243902,drogie/proste
38,35,36,45,34,32,39,26,3,50,46,39,12.8770685579,3.91962174941,19.7659574468,drogie/czasochlonne
9,43,45,52,43,50,46,52,12,51,9,13,14.8541176471,3.97411764706,21.0070588235,tanie/proste
32,35,3,43,41,39,6,36,37,47,47,44,16.1414634146,4.53170731707,21.2170731707,tanie/proste
31,29,39,29,52,46,29,41,45,29,4,41,15.5108433735,4.2843373494,21.9277108434,tanie/proste
54,13,46,8,14,58,51,17,62,42,11,47,12.4184397163,4.56501182033,20.3569739953,drogie/czasochlonne
44,34,58,34,45,49,41,9,11,10,42,48,12.9341176471,3.59764705882,16.3835294118,drogie/czasochlonne
39,30,36,44,46,3,33,47,42,10,4,43,14.4482758621,3.96286472149,22.8647214854,tanie/proste
22,57,16,19,29,25,66,24,22,71,53,21,12.4635294118,3.96705882353,20.2164705882,drogie/czasochlonne
37,48,36,39,34,39,40,34,49,2,38,29,14.6494117647,3.72941176471,18.4941176471,drogie/proste
33,48,44,41,34,49,42,6,12,13,43,41,12.6477832512,3.50738916256,16.0369458128,drogie/czasochlonne
31,22,31,32,24,26,23,30,33,18,26,26,14.2577639752,4.01552795031,20.0372670807,drogie/proste
26,37,16,72,27,22,28,41,29,26,28,58,14.2658536585,4.31951219512,22.187804878,tanie/proste
46,29,33,45,27,36,33,19,19,31,32,27,13.023872679,3.81167108753,18.949602122,drogie/czasochlonne
49,17,63,28,47,26,29,51,23,22,23,21,14.5689223058,3.60651629073,21.1177944862,tanie/proste
16,18,19,46,57,19,18,20,13,62,59,52,15.2531328321,4.3634085213,21.2055137845,tanie/proste
16,15,51,10,17,54,54,51,41,14,51,48,15.1303317536,4.47156398104,21.4123222749,tanie/proste
50,11,49,51,57,57,21,56,18,13,19,20,16.7725118483,3.74407582938,19.8672985782,drogie/proste
55,12,17,9,14,36,57,44,17,49,53,47,13.4365853659,4.57804878049,22.2731707317,tanie/czasochlonne
26,29,25,24,20,60,23,20,22,58,45,70,13.6374407583,4.62796208531,20.9028436019,tanie/proste
16,50,50,52,64,56,20,49,21,15,16,16,16.8164705882,3.46117647059,19.1058823529,drogie/proste
26,28,26,18,62,64,21,24,37,29,57,30,16.9312796209,4.15876777251,18.4739336493,drogie/proste
47,16,55,48,50,40,10,49,45,37,10,15,15.509478673,3.8672985782,20.6279620853,tanie/proste
47,14,51,75,18,16,17,14,13,50,50,45,11.8073170732,3.80975609756,18.4219512195,drogie/czasochlonne
50,64,24,63,55,11,45,17,14,17,21,18,12.4912280702,3.04010025063,16.7794486216,drogie/czasochlonne
15,16,46,14,42,13,49,49,51,59,46,15,15.1421686747,4.10602409639,22.7060240964,tanie/proste
41,37,47,4,38,36,37,34,23,42,43,39,13.242280285,3.99049881235,20.0451306413,drogie/czasochlonne
44,49,9,40,47,33,35,0,39,47,37,42,13.2109004739,3.87914691943,18.0900473934,drogie/czasochlonne
29,59,72,24,35,25,26,30,28,24,24,30,12.1650246305,3.28078817734,18.2709359606,drogie/czasochlonne
22,53,21,53,20,15,18,57,50,22,19,54,14.2772277228,4.39851485149,23.103960396,tanie/proste
45,47,53,36,48,45,10,43,6,38,9,42,13.5616113744,3.69431279621,20.6848341232,tanie/proste
43,8,53,49,4,31,33,50,45,51,45,10,13.8981042654,4.22274881517,20.5071090047,tanie/proste
44,14,9,43,43,39,41,8,42,11,40,43,15.1193633952,4.12732095491,18.2732095491,drogie/proste
38,33,23,25,37,34,22,77,29,29,31,26,16.5123762376,4.30445544554,23.2524752475,tanie/proste
30,5,41,45,39,45,43,7,30,38,45,8,14.789893617,3.76329787234,17.0425531915,drogie/proste
22,48,24,27,54,56,22,24,52,20,26,24,16.3884711779,3.9298245614,18.7293233083,drogie/proste
39,49,20,11,48,41,17,10,52,20,53,16,15.1968085106,3.76861702128,16.2180851064,drogie/proste
15,52,10,44,44,52,41,8,18,39,36,18,14.5145888594,3.66047745358,16.7824933687,drogie/proste
8,40,51,48,47,43,59,12,15,55,15,6,13.3959899749,3.43609022556,17.7593984962,drogie/czasochlonne
27,23,23,18,15,64,28,27,25,54,55,17,15.0,4.3164893617,19.0053191489,drogie/proste
30,35,32,34,27,33,28,33,31,38,29,36,13.8212435233,4.04922279793,21.0751295337,tanie/proste
12,47,49,50,16,18,17,50,17,48,42,11,13.8435013263,3.84880636605,20.9867374005,tanie/proste
